700.0000	111.248
699.0000	111.234
698.0000	111.245
697.0000	111.233
696.0000	111.216
695.0000	111.254
694.0000	111.256
693.0000	111.242
692.0000	111.221
691.0000	111.174
690.0000	111.185
689.0000	111.16
688.0000	111.107
687.0000	111.094
686.0000	111.084
685.0000	111.122
684.0000	111.224
683.0000	111.278
682.0000	111.461
681.0000	111.55
680.0000	111.708
679.0000	111.718
678.0000	111.685
677.0000	111.644
676.0000	111.623
675.0000	111.6
674.0000	111.554
673.0000	111.456
672.0000	111.378
671.0000	111.324
670.0000	111.275
669.0000	111.24
668.0000	111.233
667.0000	111.202
666.0000	111.17
665.0000	111.099
664.0000	111.049
663.0000	110.984
662.0000	110.907
661.0000	110.767
660.0000	110.667
659.0000	110.509
658.0000	110.42
657.0000	110.268
656.0000	110.144
655.0000	110.035
654.0000	109.873
653.0000	109.694
652.0000	109.495
651.0000	109.261
650.0000	109.037
649.0000	108.758
648.0000	108.443
647.0000	108.061
646.0000	107.609
645.0000	107.169
644.0000	106.773
643.0000	106.317
642.0000	105.853
641.0000	105.288
640.0000	104.708
639.0000	104.057
638.0000	103.369
637.0000	102.547
636.0000	101.685
635.0000	100.784
634.0000	99.7554
633.0000	98.6036
632.0000	97.3265
631.0000	95.9445
630.0000	94.4091
629.0000	92.8592
628.0000	91.1684
627.0000	89.3592
626.0000	87.4119
625.0000	85.3118
624.0000	83.1795
623.0000	80.9698
622.0000	78.5874
621.0000	76.101
620.0000	73.3838
619.0000	70.7409
618.0000	68.0087
617.0000	65.1659
616.0000	62.2785
615.0000	59.4052
614.0000	56.533
613.0000	53.7154
612.0000	50.8477
611.0000	48.0084
610.0000	45.1957
609.0000	42.5311
608.0000	39.951
607.0000	37.5529
606.0000	35.2682
605.0000	33.1354
604.0000	31.0851
603.0000	29.2329
602.0000	27.5267
601.0000	26.0119
600.0000	24.6231
599.0000	23.3704
598.0000	22.2715
597.0000	21.3181
596.0000	20.5197
595.0000	19.8428
594.0000	19.2989
593.0000	18.8883
592.0000	18.5753
591.0000	18.3401
590.0000	18.1875
589.0000	18.1288
588.0000	18.1577
587.0000	18.2708
586.0000	18.4492
585.0000	18.682
584.0000	18.947
583.0000	19.2515
582.0000	19.5693
581.0000	19.9244
580.0000	20.2864
579.0000	20.6794
578.0000	21.069
577.0000	21.4482
576.0000	21.8145
575.0000	22.1719
574.0000	22.5239
573.0000	22.8632
572.0000	23.1757
571.0000	23.4726
570.0000	23.7346
569.0000	23.9915
568.0000	24.245
567.0000	24.5074
566.0000	24.7361
565.0000	24.983
564.0000	25.2038
563.0000	25.448
562.0000	25.6838
561.0000	25.9414
560.0000	26.184
559.0000	26.4468
558.0000	26.705
557.0000	26.9837
556.0000	27.2852
555.0000	27.6171
554.0000	27.9688
553.0000	28.3169
552.0000	28.6711
551.0000	29.0659
550.0000	29.4612
549.0000	29.9269
548.0000	30.3982
547.0000	30.9301
546.0000	31.4855
545.0000	32.0904
544.0000	32.7434
543.0000	33.4535
542.0000	34.2298
541.0000	35.0821
540.0000	35.9607
539.0000	36.9391
538.0000	37.9377
537.0000	39.048
536.0000	40.1947
535.0000	41.4407
534.0000	42.757
533.0000	44.1109
532.0000	45.4725
531.0000	46.875
530.0000	48.3506
529.0000	49.9049
528.0000	51.462
527.0000	53.0763
526.0000	54.6856
525.0000	56.3421
524.0000	57.9765
523.0000	59.6015
522.0000	61.195
521.0000	62.8015
520.0000	64.3668
519.0000	65.9098
518.0000	67.451
517.0000	68.9823
516.0000	70.5434
515.0000	72.0841
514.0000	73.5934
513.0000	75.0023
512.0000	76.3836
511.0000	77.7435
510.0000	79.0682
509.0000	80.3511
508.0000	81.5749
507.0000	82.7583
506.0000	83.9097
505.0000	85.0555
504.0000	86.1716
503.0000	87.23
502.0000	88.2794
501.0000	89.2609
500.0000	90.2316
499.0000	91.1726
498.0000	92.0425
497.0000	92.9346
496.0000	93.8525
495.0000	94.65
494.0000	95.5234
493.0000	96.3102
492.0000	97.1272
491.0000	97.8642
490.0000	98.5897
489.0000	99.3095
488.0000	99.9914
487.0000	100.589
486.0000	101.151
485.0000	101.71
484.0000	102.27
483.0000	102.825
482.0000	103.332
481.0000	103.744
480.0000	104.133
479.0000	104.558
478.0000	104.994
477.0000	105.381
476.0000	105.745
475.0000	106.111
474.0000	106.451
473.0000	106.783
472.0000	107.062
471.0000	107.373
470.0000	107.655
469.0000	107.895
468.0000	108.171
467.0000	108.455
466.0000	108.661
