700.0000	111.347
699.0000	111.299
698.0000	111.25
697.0000	111.212
696.0000	111.185
695.0000	111.155
694.0000	111.186
693.0000	111.161
692.0000	111.175
691.0000	111.172
690.0000	111.1
689.0000	111.033
688.0000	110.997
687.0000	110.989
686.0000	110.996
685.0000	111.134
684.0000	111.273
683.0000	111.339
682.0000	111.399
681.0000	111.51
680.0000	111.766
679.0000	111.901
678.0000	111.862
677.0000	111.806
676.0000	111.754
675.0000	111.814
674.0000	111.831
673.0000	111.832
672.0000	111.729
671.0000	111.674
670.0000	111.568
669.0000	111.572
668.0000	111.506
667.0000	111.487
666.0000	111.396
665.0000	111.339
664.0000	111.299
663.0000	111.234
662.0000	111.161
661.0000	111.063
660.0000	111.032
659.0000	110.943
658.0000	110.907
657.0000	110.859
656.0000	110.761
655.0000	110.55
654.0000	110.319
653.0000	110.235
652.0000	110.142
651.0000	110.043
650.0000	109.901
649.0000	109.668
648.0000	109.461
647.0000	109.217
646.0000	108.991
645.0000	108.721
644.0000	108.431
643.0000	108.143
642.0000	107.836
641.0000	107.541
640.0000	107.114
639.0000	106.713
638.0000	106.188
637.0000	105.642
636.0000	104.984
635.0000	104.27
634.0000	103.544
633.0000	102.772
632.0000	101.988
631.0000	101.073
630.0000	100.098
629.0000	99.1058
628.0000	98.0171
627.0000	96.8076
626.0000	95.4458
625.0000	93.9867
624.0000	92.4747
623.0000	90.8597
622.0000	89.1437
621.0000	87.3212
620.0000	85.6501
619.0000	83.633
618.0000	81.515
617.0000	79.3244
616.0000	77.0871
615.0000	74.8212
614.0000	72.4852
613.0000	70.1476
612.0000	67.7492
611.0000	65.3661
610.0000	62.9543
609.0000	60.6226
608.0000	58.3123
607.0000	56.036
606.0000	53.8182
605.0000	51.7194
604.0000	49.6855
603.0000	47.781
602.0000	46.0223
601.0000	44.3737
600.0000	42.8924
599.0000	41.5481
598.0000	40.3319
597.0000	39.2867
596.0000	38.363
595.0000	37.6225
594.0000	36.9734
593.0000	36.454
592.0000	36.0307
591.0000	35.7468
590.0000	35.5695
589.0000	35.5012
588.0000	35.5481
587.0000	35.6872
586.0000	35.8809
585.0000	36.1388
584.0000	36.4917
583.0000	36.857
582.0000	37.2523
581.0000	37.6984
580.0000	38.1504
579.0000	38.6074
578.0000	39.0125
577.0000	39.4334
576.0000	39.8448
575.0000	40.2622
574.0000	40.6707
573.0000	41.0304
572.0000	41.3461
571.0000	41.6855
570.0000	42.0234
569.0000	42.335
568.0000	42.5932
567.0000	42.8495
566.0000	43.0941
565.0000	43.3687
564.0000	43.6171
563.0000	43.8656
562.0000	44.0915
561.0000	44.3724
560.0000	44.6622
559.0000	44.9589
558.0000	45.2692
557.0000	45.6012
556.0000	45.91
