700.0000	111.544
699.0000	111.533
698.0000	111.542
697.0000	111.581
696.0000	111.57
695.0000	111.561
694.0000	111.51
693.0000	111.499
692.0000	111.514
691.0000	111.54
690.0000	111.521
689.0000	111.487
688.0000	111.408
687.0000	111.342
686.0000	111.301
685.0000	111.336
684.0000	111.464
683.0000	111.592
682.0000	111.739
681.0000	111.907
680.0000	112.197
679.0000	112.306
678.0000	112.299
677.0000	112.225
676.0000	112.169
675.0000	112.134
674.0000	112.107
673.0000	112.095
672.0000	112.112
671.0000	112.093
670.0000	112.103
669.0000	112.124
668.0000	112.098
667.0000	112.042
666.0000	112.026
665.0000	112.002
664.0000	112.068
663.0000	112.065
662.0000	112.055
661.0000	112.053
660.0000	112.08
659.0000	112.06
658.0000	111.973
657.0000	111.955
656.0000	111.975
655.0000	111.911
654.0000	111.902
653.0000	111.892
652.0000	111.897
651.0000	111.844
650.0000	111.814
649.0000	111.772
648.0000	111.711
647.0000	111.695
646.0000	111.685
645.0000	111.653
644.0000	111.594
643.0000	111.592
642.0000	111.467
641.0000	111.412
640.0000	111.325
639.0000	111.23
638.0000	111.181
637.0000	111.085
636.0000	111.027
635.0000	110.833
634.0000	110.754
633.0000	110.576
632.0000	110.455
631.0000	110.257
630.0000	110.016
629.0000	109.764
628.0000	109.464
627.0000	109.244
626.0000	108.966
625.0000	108.702
624.0000	108.358
623.0000	108.143
622.0000	107.841
621.0000	107.47
620.0000	106.994
619.0000	106.539
618.0000	106.039
617.0000	105.509
616.0000	104.985
615.0000	104.377
614.0000	103.788
613.0000	103.149
612.0000	102.509
611.0000	101.874
610.0000	101.124
609.0000	100.413
608.0000	99.7075
607.0000	98.984
606.0000	98.2877
605.0000	97.5933
604.0000	96.8598
603.0000	96.1722
602.0000	95.4476
601.0000	94.8457
600.0000	94.2664
599.0000	93.8504
598.0000	93.3045
597.0000	92.7727
596.0000	92.2572
595.0000	91.7933
594.0000	91.454
593.0000	91.2702
592.0000	91.1567
591.0000	91.0708
590.0000	90.9721
589.0000	90.9234
588.0000	91.0084
587.0000	91.0646
586.0000	91.155
585.0000	91.233
584.0000	91.3363
583.0000	91.4862
582.0000	91.6807
581.0000	91.8888
580.0000	92.0366
579.0000	92.1737
578.0000	92.3098
577.0000	92.517
576.0000	92.7612
575.0000	92.979
574.0000	93.167
573.0000	93.323
572.0000	93.4959
571.0000	93.6458
570.0000	93.8176
569.0000	93.9864
568.0000	94.1583
567.0000	94.26
566.0000	94.3422
565.0000	94.3926
564.0000	94.4808
563.0000	94.5845
562.0000	94.7068
561.0000	94.8461
560.0000	94.9875
559.0000	95.0833
558.0000	95.2131
557.0000	95.3455
556.0000	95.4813
555.0000	95.5578
554.0000	95.6789
553.0000	95.8089
552.0000	95.9888
551.0000	96.1061
550.0000	96.2187
549.0000	96.3884
548.0000	96.6421
547.0000	96.9401
546.0000	97.1711
545.0000	97.3526
544.0000	97.5512
543.0000	97.7986
542.0000	98.0368
541.0000	98.2994
540.0000	98.5881
539.0000	98.8892
538.0000	99.1358
537.0000	99.3989
536.0000	99.738
535.0000	100.175
534.0000	100.561
533.0000	100.953
532.0000	101.277
531.0000	101.608
530.0000	101.96
529.0000	102.344
528.0000	102.741
527.0000	103.064
526.0000	103.411
525.0000	103.732
524.0000	104.067
523.0000	104.372
522.0000	104.727
521.0000	105.063
520.0000	105.363
519.0000	105.654
518.0000	105.949
517.0000	106.245
516.0000	106.503
515.0000	106.778
514.0000	107.107
513.0000	107.414
512.0000	107.74
511.0000	107.946
510.0000	108.143
509.0000	108.342
508.0000	108.515
507.0000	108.652
506.0000	108.841
505.0000	108.993
504.0000	109.141
503.0000	109.292
502.0000	109.385
501.0000	109.507
500.0000	109.621
499.0000	109.746
498.0000	109.922
497.0000	110.062
496.0000	110.136
495.0000	110.236
494.0000	110.365
493.0000	110.458
492.0000	110.546
491.0000	110.651
490.0000	110.766
489.0000	110.885
488.0000	110.929
487.0000	111.025
486.0000	111.148
485.0000	111.325
484.0000	111.415
483.0000	111.471
482.0000	111.538
481.0000	111.584
480.0000	111.62
479.0000	111.616
478.0000	111.633
477.0000	111.729
476.0000	111.805
475.0000	111.83
474.0000	111.809
473.0000	111.859
472.0000	111.889
471.0000	111.925
470.0000	112.019
469.0000	112.082
468.0000	112.231
467.0000	112.271
466.0000	112.287
465.0000	112.276
464.0000	112.267
463.0000	112.287
462.0000	112.37
461.0000	112.418
460.0000	112.48
459.0000	112.419
458.0000	112.409
457.0000	112.415
456.0000	112.453
455.0000	112.517
454.0000	112.536
453.0000	112.58
452.0000	112.476
451.0000	112.448
450.0000	112.533
449.0000	112.519
448.0000	112.461
447.0000	112.433
446.0000	112.452
445.0000	112.533
444.0000	112.549
443.0000	112.626
442.0000	112.598
441.0000	112.688
440.0000	112.671
439.0000	112.671
438.0000	112.772
437.0000	112.796
436.0000	112.891
435.0000	112.883
434.0000	112.86
433.0000	112.789
432.0000	112.814
431.0000	112.718
430.0000	112.771
429.0000	112.7
428.0000	112.816
427.0000	112.868
426.0000	113.039
425.0000	113.121
424.0000	113.189
423.0000	113.141
422.0000	113.128
421.0000	112.975
420.0000	113.015
419.0000	112.997
418.0000	113.063
417.0000	113.109
416.0000	113.158
415.0000	113.167
414.0000	113.204
413.0000	113.159
412.0000	113.207
411.0000	113.205
410.0000	113.271
409.0000	113.169
408.0000	113.191
407.0000	113.252
406.0000	113.24
405.0000	113.22
404.0000	113.068
403.0000	112.985
402.0000	113.095
401.0000	113.133
400.0000	113.108
