700.0000	111.02
699.0000	111.005
698.0000	110.933
697.0000	110.854
696.0000	110.783
695.0000	110.779
694.0000	110.737
693.0000	110.763
692.0000	110.797
691.0000	110.823
690.0000	110.801
689.0000	110.763
688.0000	110.705
687.0000	110.663
686.0000	110.648
685.0000	110.663
684.0000	110.783
683.0000	110.842
682.0000	110.921
681.0000	111.02
680.0000	111.14
679.0000	111.187
678.0000	111.139
677.0000	111.107
676.0000	111.016
675.0000	111.041
674.0000	110.929
673.0000	110.812
672.0000	110.727
671.0000	110.607
670.0000	110.523
669.0000	110.354
668.0000	110.254
667.0000	110.13
666.0000	109.962
665.0000	109.844
664.0000	109.675
663.0000	109.573
662.0000	109.411
661.0000	109.27
660.0000	109.037
659.0000	108.795
658.0000	108.609
657.0000	108.423
656.0000	108.102
655.0000	107.748
654.0000	107.408
653.0000	107.037
652.0000	106.641
651.0000	106.202
650.0000	105.745
649.0000	105.244
648.0000	104.679
647.0000	104.073
646.0000	103.476
645.0000	102.732
644.0000	101.921
643.0000	101.015
642.0000	100.052
641.0000	98.996
640.0000	97.8492
639.0000	96.593
638.0000	95.2467
637.0000	93.8238
636.0000	92.261
635.0000	90.5288
634.0000	88.7086
633.0000	86.7515
632.0000	84.7114
631.0000	82.4845
630.0000	80.0868
629.0000	77.5519
628.0000	74.8663
627.0000	72.0642
626.0000	69.1157
625.0000	66.1006
624.0000	62.9844
623.0000	59.78
622.0000	56.471
621.0000	53.1188
620.0000	49.6904
619.0000	46.2899
618.0000	42.9163
617.0000	39.6205
616.0000	36.4026
615.0000	33.2819
614.0000	30.2748
613.0000	27.4177
612.0000	24.6913
611.0000	22.1404
610.0000	19.7792
609.0000	17.6235
608.0000	15.6662
607.0000	13.8994
606.0000	12.336
605.0000	10.9284
604.0000	9.69558
603.0000	8.60511
602.0000	7.68402
601.0000	6.88139
600.0000	6.20381
599.0000	5.62504
598.0000	5.1332
597.0000	4.73054
596.0000	4.39963
595.0000	4.12537
594.0000	3.91376
593.0000	3.74392
592.0000	3.62635
591.0000	3.54585
590.0000	3.49285
589.0000	3.47386
588.0000	3.48513
587.0000	3.52808
586.0000	3.60068
585.0000	3.68082
584.0000	3.77163
583.0000	3.88118
582.0000	4.01733
581.0000	4.16209
580.0000	4.31341
579.0000	4.46478
578.0000	4.62292
577.0000	4.78204
576.0000	4.93957
575.0000	5.09243
574.0000	5.24158
573.0000	5.38741
572.0000	5.53173
571.0000	5.6702
570.0000	5.80484
569.0000	5.92375
568.0000	6.04333
567.0000	6.15425
566.0000	6.27346
565.0000	6.37489
564.0000	6.48437
563.0000	6.59084
562.0000	6.7092
561.0000	6.83992
560.0000	6.96609
559.0000	7.10663
558.0000	7.24511
557.0000	7.40614
556.0000	7.56833
555.0000	7.74641
554.0000	7.92845
553.0000	8.11331
552.0000	8.31109
551.0000	8.52616
550.0000	8.76018
549.0000	9.0105
548.0000	9.28856
547.0000	9.59187
546.0000	9.92115
545.0000	10.2776
544.0000	10.6888
543.0000	11.1449
542.0000	11.6541
541.0000	12.1968
540.0000	12.7812
539.0000	13.4231
538.0000	14.1319
537.0000	14.9407
536.0000	15.811
535.0000	16.7461
534.0000	17.7396
533.0000	18.8191
532.0000	19.9797
531.0000	21.2269
530.0000	22.5302
529.0000	23.8885
528.0000	25.3075
527.0000	26.8037
526.0000	28.3811
525.0000	30.0215
524.0000	31.7135
523.0000	33.4377
522.0000	35.1982
521.0000	37.0095
520.0000	38.8422
519.0000	40.7057
518.0000	42.5556
517.0000	44.4136
516.0000	46.2884
515.0000	48.1392
514.0000	50.0407
513.0000	51.871
512.0000	53.7339
511.0000	55.5404
510.0000	57.3438
509.0000	59.1602
508.0000	60.9276
507.0000	62.66
506.0000	64.3832
505.0000	66.1164
504.0000	67.7817
503.0000	69.3826
